document_id,file_name,stem,extension,absolute_path,relative_path,parent_folder,size_bytes,size_mb,created_time,modified_time,sha256,mime_type,is_supported,conversion_candidate,hash_error
DOC000133,SinaKiziroglu.pdf,SinaKiziroglu,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2013\SinaKiziroglu.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/SinaKiziroglu.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2013,15934688,15.196503,2026-08-12T19:12:17+03:00,2024-09-23T16:22:39+03:00,ab9820d96be33b424672d580d8bfc3cb2133ef5306ca2dc708359bf0363d8e1c,application/pdf,True,True,
DOC000134,Thumbs.db,Thumbs,.db,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2013\Thumbs.db,Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/Thumbs.db,Mehmet/Literatur/YTMK Tunelcilik Semineri/2013,13312,0.012695,2026-08-12T19:12:18+03:00,2025-03-11T15:10:30+03:00,629dba3cec96c75c31ebb330ed99f99b5eedeac9cec2691ec3897069e8aa517b,application/octet-stream,False,False,
DOC000135,00_Program.pdf,00_Program,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\00_Program.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/00_Program.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,2689062,2.564489,2026-08-12T19:12:18+03:00,2024-09-23T16:18:18+03:00,87dba3177d206b481b5d3313ec6ae104382ffaff5bb4499d6f32501ce680c220,application/pdf,True,True,
DOC000136,01_TUG_NATM.pdf,01_TUG_NATM,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\01_TUG_NATM.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/01_TUG_NATM.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,13655060,13.02248,2026-08-12T19:12:18+03:00,2024-09-23T16:18:29+03:00,8ddcb82fa70d57fe41def348b5927516669b699bcaeba1cdeccdec879937292d,application/pdf,True,True,
DOC000137,02_3G_Investigation_strategy_AFa.pdf,02_3G_Investigation_strategy_AFa,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\02_3G_Investigation_strategy_AFa.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/02_3G_Investigation_strategy_AFa.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,2494466,2.378908,2026-08-12T19:12:19+03:00,2024-09-23T16:19:37+03:00,d135e0b74fcc089d7c5eb091a467db3feb51ab4bdf350494d8fafed98df9b8c2,application/pdf,True,True,
DOC000138,03_IGT-Influence_of_codes_guidelines_and_other_regulations_on_the_tunnel_design_in_Austria.pdf,03_IGT-Influence_of_codes_guidelines_and_other_regulations_on_the_tunnel_design_in_Austria,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\03_IGT-Influence_of_codes_guidelines_and_other_regulations_on_the_tunnel_design_in_Austria.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/03_IGT-Influence_of_codes_guidelines_and_other_regulations_on_the_tunnel_design_in_Austria.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,3884853,3.704885,2026-08-12T19:12:20+03:00,2024-09-23T16:19:42+03:00,189234761cf3c89af7b5218a668c32eadadd57ae0ba39f5b94dffb7c7385983a,application/pdf,True,True,
DOC000139,04_TUG_Risk_oriented_design.pdf,04_TUG_Risk_oriented_design,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\04_TUG_Risk_oriented_design.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/04_TUG_Risk_oriented_design.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,9400174,8.964705,2026-08-12T19:12:20+03:00,2024-09-23T16:19:47+03:00,c7c9d8343dc6fe482a802f8e9b4fd6a02639971ade8e228f4cf87076dad8aa8f,application/pdf,True,True,
DOC000140,05_IGT-Design_of_tunnels_in_various_rock_conditions.pdf,05_IGT-Design_of_tunnels_in_various_rock_conditions,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\05_IGT-Design_of_tunnels_in_various_rock_conditions.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/05_IGT-Design_of_tunnels_in_various_rock_conditions.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,9987468,9.524792,2026-08-12T19:12:20+03:00,2024-09-23T16:19:52+03:00,e8be5c1744652c55a754baf54325b85c23150ac818298c4c4a5970d997518161,application/pdf,True,True,
DOC000141,06_OBB_Koralm_HW.pdf,06_OBB_Koralm_HW,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\06_OBB_Koralm_HW.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/06_OBB_Koralm_HW.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,23783011,22.681247,2026-08-12T19:12:21+03:00,2024-09-23T16:19:57+03:00,1497facb7b0c548f50fca4ddbae56fb123832766754d2043fbb366a3a7130db2,application/pdf,True,True,
DOC000142,07_TUG_support_weak_ground.pdf,07_TUG_support_weak_ground,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\07_TUG_support_weak_ground.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/07_TUG_support_weak_ground.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,10944920,10.437889,2026-08-12T19:12:22+03:00,2024-09-23T16:20:01+03:00,69d968a256653378d20f76645e84084ecc45363997b8ca916f41dd52225d913b,application/pdf,True,True,
DOC000143,09_TUG_Monitoring.pdf,09_TUG_Monitoring,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\09_TUG_Monitoring.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/09_TUG_Monitoring.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,8798046,8.390471,2026-08-12T19:12:23+03:00,2024-09-23T16:20:16+03:00,86a75b8e9dde7566453b17b4f89870d51b7d56f78a663a0c15a71281d3cfe989,application/pdf,True,True,
DOC000144,10_OBB_SiteOrganHW.pdf,10_OBB_SiteOrganHW,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\10_OBB_SiteOrganHW.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/10_OBB_SiteOrganHW.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,5069937,4.835069,2026-08-12T19:12:23+03:00,2024-09-23T16:20:22+03:00,55d8db4dc8476d9dba567eef0bff650ac77abd9f33824d4ed13216ff2425b707,application/pdf,True,True,
DOC000145,10a_OBB_SafetyManagement_HW_Kompatibilitatsmodus.pdf,10a_OBB_SafetyManagement_HW_Kompatibilitatsmodus,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\10a_OBB_SafetyManagement_HW_Kompatibilitatsmodus.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/10a_OBB_SafetyManagement_HW_Kompatibilitatsmodus.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,6361583,6.066878,2026-08-12T19:12:23+03:00,2024-12-23T14:16:08+03:00,de4b13d03e815c012e30a9f538e222d247c8053ef8b819876183a647e06f8fcc,application/pdf,True,True,
DOC000146,11_IGT-Supplementary_jet_grouting_at_metro_Vienna_Lot_U1-10.pdf,11_IGT-Supplementary_jet_grouting_at_metro_Vienna_Lot_U1-10,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\11_IGT-Supplementary_jet_grouting_at_metro_Vienna_Lot_U1-10.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/11_IGT-Supplementary_jet_grouting_at_metro_Vienna_Lot_U1-10.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,4149227,3.957011,2026-08-12T19:12:24+03:00,2024-09-23T16:19:08+03:00,c97cbca267c1dc01fdb01928804265a14759612dd2b40522d5e0edb07d8a6fa7,application/pdf,True,True,
DOC000147,12_TUG_contract.pdf,12_TUG_contract,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\12_TUG_contract.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/12_TUG_contract.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,148224,0.141357,2026-08-12T19:12:24+03:00,2024-09-23T16:19:15+03:00,05e801d41202a9b225e4f2388d33b0e062334b7b8b20893d3be6a9e598f9650c,application/pdf,True,True,
DOC000148,Austrian-practice-of_tunnelling-contracts_Engl.pdf,Austrian-practice-of_tunnelling-contracts_Engl,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\Austrian-practice-of_tunnelling-contracts_Engl.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/Austrian-practice-of_tunnelling-contracts_Engl.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,1102975,1.051879,2026-08-12T19:12:24+03:00,2024-09-23T16:19:20+03:00,b1c6f20e41a09198ef32b0471cd71578a897af28494b948655db132f4b905f01,application/pdf,True,True,
DOC000149,Guideline_Geotechnical_Design_conv_2010_01.pdf,Guideline_Geotechnical_Design_conv_2010_01,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\Guideline_Geotechnical_Design_conv_2010_01.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/Guideline_Geotechnical_Design_conv_2010_01.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,194980,0.185947,2026-08-12T19:12:24+03:00,2024-09-23T16:19:24+03:00,a9517e0a7c435102246998a5a935d7cf32b8fdb5c060cdda4bcb8c3f6bb9e4b3,application/pdf,True,True,
DOC000150,OeGG_Monitoring_Handbook.pdf,OeGG_Monitoring_Handbook,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\2015\OeGG_Monitoring_Handbook.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015/OeGG_Monitoring_Handbook.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2015,10622557,10.13046,2026-08-12T19:12:24+03:00,2024-09-23T16:19:29+03:00,8a32186e0ff60e4eb084a9396b2a08a2095b6e8c5d46198966713a2311105b17,application/pdf,True,True,
DOC000151,YTMK Kaynaklar.docx,YTMK Kaynaklar,.docx,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTMK Tunelcilik Semineri\YTMK Kaynaklar.docx,Mehmet/Literatur/YTMK Tunelcilik Semineri/YTMK Kaynaklar.docx,Mehmet/Literatur/YTMK Tunelcilik Semineri,15196,0.014492,2026-08-12T19:12:05+03:00,2024-12-23T14:33:37+03:00,a3e34dc693e74ca818ed9245d160c284f062a6b4889b2cb037b8f0c89f1c1492,application/vnd.openxmlformats-officedocument.wordprocessingml.document,True,True,
DOC000152,YTU Yuksek Lisans.pdf,YTU Yuksek Lisans,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Mehmet\Literatur\YTU Yuksek Lisans.pdf,Mehmet/Literatur/YTU Yuksek Lisans.pdf,Mehmet/Literatur,14106772,13.453266,2026-08-12T19:11:51+03:00,2024-12-23T16:38:42+03:00,2005c18d2148fb921826dbcddb8ab0670e475a1bb0a9426fdaa7e36367eea79b,application/pdf,True,True,
DOC000153,10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach.pdf,10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach.pdf,Sunumlar_2022/10_Use of Foams for the Soil Conditioning in Excavations with EPB-TBMs - Envionmental Approach.pdf,Sunumlar_2022,1161772,1.107952,2026-08-12T19:09:50+03:00,2024-09-25T13:49:49+03:00,8c40ec5ec7c1cb1e451a146d3c19f951a3041dc6a83f0d886f536e059bbce6eb,application/pdf,True,True,
DOC000154,11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas.pdf,11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas.pdf,Sunumlar_2022/11_A Tunnelling Experience in Difficult Ground Conditions in the Himalayas.pdf,Sunumlar_2022,1801701,1.718236,2026-08-12T19:09:50+03:00,2024-09-25T13:49:57+03:00,6a3e8bf61cc46e81e500a8315b25864943df7ce31ca83e59c5d00d36558481f1,application/pdf,True,True,
DOC000155,12_1_Fire Safety in Tunnels.pdf,12_1_Fire Safety in Tunnels,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\12_1_Fire Safety in Tunnels.pdf,Sunumlar_2022/12_1_Fire Safety in Tunnels.pdf,Sunumlar_2022,1098657,1.047761,2026-08-12T19:09:51+03:00,2024-09-25T13:50:04+03:00,b952814dcd0347a888e7957e78f138ff40cb0b3eed7f10c34a215c3b1a775925,application/pdf,True,True,
DOC000156,12_2_Fire Safety in Tunnels.pdf,12_2_Fire Safety in Tunnels,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\12_2_Fire Safety in Tunnels.pdf,Sunumlar_2022/12_2_Fire Safety in Tunnels.pdf,Sunumlar_2022,1389194,1.324839,2026-08-12T19:09:51+03:00,2024-09-25T13:50:09+03:00,85283ef6c13967fdbf3453026f913b303b7a06a905bc8fd86cd93eb93685975b,application/pdf,True,True,
DOC000157,1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now.pdf,1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now.pdf,Sunumlar_2022/1_Professor Arnold Dix_People and Planet – how to get finance for new projects that mitigate the perils of Climate Change now.pdf,Sunumlar_2022,4247551,4.05078,2026-08-12T19:09:51+03:00,2024-09-25T13:48:21+03:00,246054e0940d9efbe0562a68fc621120e8cf7a22fd1028f0a588f3fb998a6395,application/pdf,True,True,
DOC000158,2_Present and Future of Tunnel Constructions in Transportation Infrastructure.pdf,2_Present and Future of Tunnel Constructions in Transportation Infrastructure,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\2_Present and Future of Tunnel Constructions in Transportation Infrastructure.pdf,Sunumlar_2022/2_Present and Future of Tunnel Constructions in Transportation Infrastructure.pdf,Sunumlar_2022,10408011,9.925853,2026-08-12T19:09:51+03:00,2024-09-25T13:48:29+03:00,04c57c21fdf18e5176f04fa367b8aa609d394673f6051f3afffa206e12c8080f,application/pdf,True,True,
DOC000159,3_HIZRAY Project and Planned Future of Istanbul Metro Works.pdf,3_HIZRAY Project and Planned Future of Istanbul Metro Works,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\3_HIZRAY Project and Planned Future of Istanbul Metro Works.pdf,Sunumlar_2022/3_HIZRAY Project and Planned Future of Istanbul Metro Works.pdf,Sunumlar_2022,2957042,2.820055,2026-08-12T19:09:52+03:00,2024-09-25T13:48:39+03:00,96783c6ed7f86ae20ca934964dbc5a84caa25b83f59f6a648481f87d6aa90eaf,application/pdf,True,True,
DOC000160,"4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered.pdf","4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered",.pdf,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered.pdf","Sunumlar_2022/4_International Projects of Yapi Merkezi, Administrative Difficulties Encountered.pdf",Sunumlar_2022,5782364,5.514492,2026-08-12T19:09:52+03:00,2024-09-25T13:49:04+03:00,1457e07af2b0f6b8533b9bc852928166f611084644bf7257b1b3e83f7f16d4a1,application/pdf,True,True,
DOC000161,"5_Past, Present and Future of Izmir Metro Works.pdf","5_Past, Present and Future of Izmir Metro Works",.pdf,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\5_Past, Present and Future of Izmir Metro Works.pdf","Sunumlar_2022/5_Past, Present and Future of Izmir Metro Works.pdf",Sunumlar_2022,6302108,6.010159,2026-08-12T19:09:52+03:00,2024-09-25T13:49:12+03:00,7bea6c201c2cd943fbd77ed85a922766ac64943657c2f822f46256943a8abda8,application/pdf,True,True,
DOC000162,"6_Past, Present and Future of DSI Tunnels.pdf","6_Past, Present and Future of DSI Tunnels",.pdf,"C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\6_Past, Present and Future of DSI Tunnels.pdf","Sunumlar_2022/6_Past, Present and Future of DSI Tunnels.pdf",Sunumlar_2022,6937320,6.615944,2026-08-12T19:09:52+03:00,2024-09-25T13:49:21+03:00,f28df7cb6007defe882889017a983d7c06c169a31170e5b112017af625ae30b6,application/pdf,True,True,
DOC000163,7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors.pdf,7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors.pdf,Sunumlar_2022/7_Tunnel Projects in Indonesia and the Far East Opportunities for Turkish Contractors.pdf,Sunumlar_2022,1461142,1.393454,2026-08-12T19:09:53+03:00,2024-09-25T13:49:28+03:00,aebfb2790f94d4239847b45390573d6de454b397cc9405ddd5e8af1f952d3c8d,application/pdf,True,True,
DOC000164,8_Halkali - Istanbul Airport Metro Construction Works.pdf,8_Halkali - Istanbul Airport Metro Construction Works,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\8_Halkali - Istanbul Airport Metro Construction Works.pdf,Sunumlar_2022/8_Halkali - Istanbul Airport Metro Construction Works.pdf,Sunumlar_2022,3552062,3.38751,2026-08-12T19:09:53+03:00,2024-09-25T13:49:35+03:00,f036fbe6cc100faef49c498054f0700eb618c52fca4e5f4a0806dde7c9610c01,application/pdf,True,True,
DOC000165,9_Final Lining Design Approach for Reduction Tunnels.pdf,9_Final Lining Design Approach for Reduction Tunnels,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\9_Final Lining Design Approach for Reduction Tunnels.pdf,Sunumlar_2022/9_Final Lining Design Approach for Reduction Tunnels.pdf,Sunumlar_2022,1321580,1.260357,2026-08-12T19:09:53+03:00,2024-09-25T13:49:42+03:00,6ba9584fcdfdca8c91f6ed1462db0fadbd2f4c81e4f1f4542b0a1a95494be7f5,application/pdf,True,True,
DOC000166,Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.pdf,Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.pdf,Sunumlar_2022/Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.pdf,Sunumlar_2022,1291989,1.232137,2026-08-12T19:09:53+03:00,2024-09-26T08:22:23+03:00,8290ac15a538bb0f22bd6901290c4685b98061d70ec6dc21f8d978decec27e7e,application/pdf,True,True,
DOC000167,Türkiye’deki Karayolu Tünellerinde Trafik.pdf,Türkiye’deki Karayolu Tünellerinde Trafik,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Sunumlar_2022\Türkiye’deki Karayolu Tünellerinde Trafik.pdf,Sunumlar_2022/Türkiye’deki Karayolu Tünellerinde Trafik.pdf,Sunumlar_2022,1294352,1.23439,2026-08-12T19:09:53+03:00,2024-09-26T08:15:25+03:00,d6cabd5890cae7ee2a05c65b23d0264a1f69a65b12ed45d323ef654c7b93ac1a,application/pdf,True,True,
DOC000168,ADR TAIEX Eğitim Dokümanı.pdf,ADR TAIEX Eğitim Dokümanı,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015\ADR TAIEX Eğitim Dokümanı.pdf,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/ADR TAIEX Eğitim Dokümanı.pdf,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015,9903161,9.44439,2026-08-12T19:09:53+03:00,2015-04-27T11:31:17+03:00,5c0397948854e544883ff235182f87928732f2913e66c87168f39bc5debb0b68,application/pdf,True,True,
DOC000169,agenda_56725_TR.doc,agenda_56725_TR,.doc,C:\Users\bulsa\OneDrive\Desktop\tunnel\TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015\agenda_56725_TR.doc,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/agenda_56725_TR.doc,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015,758740,0.723591,2026-08-12T19:09:54+03:00,2015-03-13T14:52:25+03:00,56c352f0db4ceb3efec84d3631a249a62adb611945b148811391897f613e49d6,application/msword,True,True,
DOC000170,Risk Analysis for Road Tunnels PIARC.pdf,Risk Analysis for Road Tunnels PIARC,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015\Risk Analysis for Road Tunnels PIARC.pdf,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Risk Analysis for Road Tunnels PIARC.pdf,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015,3185716,3.038136,2026-08-12T19:09:54+03:00,2015-05-08T10:03:27+03:00,98947b1040b98d24a49728ff7d0b0f6a8fa58fdc86cb2539c71a83e467b023fc,application/pdf,True,True,
DOC000171,Turcja_16-19_03_2015_part2_2.ppt,Turcja_16-19_03_2015_part2_2,.ppt,C:\Users\bulsa\OneDrive\Desktop\tunnel\TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015\Turcja_16-19_03_2015_part2_2.ppt,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part2_2.ppt,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015,5820416,5.550781,2026-08-12T19:09:54+03:00,2015-03-18T20:39:32+03:00,2c519a6334175b397eb6f6469692faf898be78d2aec5c3449576cf84b88ddd5d,application/vnd.ms-powerpoint,True,True,
DOC000172,Turcja_16-19_03_2015_part3.ppt,Turcja_16-19_03_2015_part3,.ppt,C:\Users\bulsa\OneDrive\Desktop\tunnel\TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015\Turcja_16-19_03_2015_part3.ppt,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part3.ppt,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015,4183040,3.989258,2026-08-12T19:09:54+03:00,2015-03-19T01:14:28+03:00,099561279b8b8ee35d2341c8b45f5a1f8c5e4a5fe3bd846ea00218e0b6cfd2a0,application/vnd.ms-powerpoint,True,True,
DOC000173,Turcja_16-19_03_2015_part4.ppt,Turcja_16-19_03_2015_part4,.ppt,C:\Users\bulsa\OneDrive\Desktop\tunnel\TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015\Turcja_16-19_03_2015_part4.ppt,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part4.ppt,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015,4427776,4.222656,2026-08-12T19:09:55+03:00,2015-03-20T12:20:32+03:00,37bfcaa3e403d68f85d12a6176b384c745f9d869ffa659614a55cde1ee83609b,application/vnd.ms-powerpoint,True,True,
DOC000174,Updated_Survey_Road_Tunnel_Regulations_August_2011_1.pdf,Updated_Survey_Road_Tunnel_Regulations_August_2011_1,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015\Updated_Survey_Road_Tunnel_Regulations_August_2011_1.pdf,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Updated_Survey_Road_Tunnel_Regulations_August_2011_1.pdf,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015,493184,0.470337,2026-08-12T19:09:55+03:00,2015-03-17T15:41:58+03:00,6c05ea8291c455e3f607679c63ec52f069202b7b2ab45031fd5adf6b06be93fa,application/pdf,True,True,
DOC000175,E-dergi-Tünel Dergisi 46_1.pdf,E-dergi-Tünel Dergisi 46_1,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\E-dergi-Tünel Dergisi 46_1.pdf,Tünel Dergisi/E-dergi-Tünel Dergisi 46_1.pdf,Tünel Dergisi,20890317,19.922559,2026-08-12T19:09:55+03:00,2024-09-25T13:30:40+03:00,f2f1c1bde126829d366a5b059941944e3e26a568d085b6b6a16a5ebbfeb4a022,application/pdf,True,True,
DOC000176,E-Dergi_Tünel 45_r.pdf,E-Dergi_Tünel 45_r,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\E-Dergi_Tünel 45_r.pdf,Tünel Dergisi/E-Dergi_Tünel 45_r.pdf,Tünel Dergisi,20058090,19.128885,2026-08-12T19:09:56+03:00,2024-09-25T13:31:15+03:00,91771bfc0bb400062986b68fd2aa49954ba54a4fbd5c878d670afbd97a78aa0c,application/pdf,True,True,
DOC000177,E-dergi_Tünel-35.pdf,E-dergi_Tünel-35,.pdf,C:\Users\bulsa\OneDrive\Desktop\tunnel\Tünel Dergisi\E-dergi_Tünel-35.pdf,Tünel Dergisi/E-dergi_Tünel-35.pdf,Tünel Dergisi,39337887,37.515532,2026-08-12T19:09:57+03:00,2024-09-25T13:36:10+03:00,0f9a28ad41ab9c7c470e8d636ad563f20f04c89b5c7301281dcc78b27fdc0a7d,application/pdf,True,True,
