document_id,source_relative_path,source_filename,source_extension,source_sha256,title_value,title_source,title_confidence,title_verification_status,organization_value,organization_source,organization_confidence,organization_verification_status,year_value,year_source,year_confidence,year_verification_status,language_value,language_source,language_confidence,language_verification_status,document_type_value,document_type_source,document_type_confidence,document_type_verification_status,authority_level_value,authority_level_source,authority_level_confidence,authority_level_verification_status,topics_value,topics_source,topics_confidence,topics_verification_status
DOC000164,Sunumlar_2022/8_Halkali - Istanbul Airport Metro Construction Works.pdf,8_Halkali - Istanbul Airport Metro Construction Works.pdf,.pdf,f036fbe6cc100faef49c498054f0700eb618c52fca4e5f4a0806dde7c9610c01,8_Halkali - Istanbul Airport Metro Construction Works,deterministic_existing,,deterministic_candidate,,unresolved,low,rejected_suggestion,2022,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,,human_review_pending,high,human_review_required,,unresolved,low,unresolved_nonblocking,excavation|final_lining|natm|tbm,deterministic_existing,high,deterministic_candidate
DOC000165,Sunumlar_2022/9_Final Lining Design Approach for Reduction Tunnels.pdf,9_Final Lining Design Approach for Reduction Tunnels.pdf,.pdf,6ba9584fcdfdca8c91f6ed1462db0fadbd2f4c81e4f1f4542b0a1a95494be7f5,9_Final Lining Design Approach for Reduction Tunnels,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2022,deterministic_existing,high,deterministic_candidate,en,existing_verified,high,verified_existing,drawing,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,final_lining,existing_verified,high,verified_existing
DOC000166,Sunumlar_2022/Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.pdf,Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı.pdf,.pdf,8290ac15a538bb0f22bd6901290c4685b98061d70ec6dc21f8d978decec27e7e,Dünyadaki Son Gelişmeler Çerçevesinde Yüksek Hızlı Demiryolu Tünel Tasarımı,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2022,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,academic_article,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,accident|cost|fire_safety|geology|operations|risk|safety|standards|tbm,deterministic_existing,high,deterministic_candidate
DOC000167,Sunumlar_2022/Türkiye’deki Karayolu Tünellerinde Trafik.pdf,Türkiye’deki Karayolu Tünellerinde Trafik.pdf,.pdf,d6cabd5890cae7ee2a05c65b23d0264a1f69a65b12ed45d323ef654c7b93ac1a,Türkiye’deki Karayolu Tünellerinde Trafik,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2022,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,academic_article,llm_grounded_auto_safe,high,auto_safe_candidate,B,llm_grounded_auto_safe,high,auto_safe_candidate,traffic,existing_verified,high,verified_existing
DOC000168,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/ADR TAIEX Eğitim Dokümanı.pdf,ADR TAIEX Eğitim Dokümanı.pdf,.pdf,5c0397948854e544883ff235182f87928732f2913e66c87168f39bc5debb0b68,ADR TAIEX Eğitim Dokümanı,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2015,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,existing_verified,high,verified_existing,C,existing_verified,high,verified_existing,accident|cost|fire_safety|inspection|maintenance|monitoring|operations|risk|safety|traffic|ventilation,deterministic_existing,high,deterministic_candidate
DOC000169,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/agenda_56725_TR.doc,agenda_56725_TR.doc,.doc,56c352f0db4ceb3efec84d3631a249a62adb611945b148811391897f613e49d6,agenda_56725_TR,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2015,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,maintenance|risk,deterministic_existing,high,deterministic_candidate
DOC000170,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Risk Analysis for Road Tunnels PIARC.pdf,Risk Analysis for Road Tunnels PIARC.pdf,.pdf,98947b1040b98d24a49728ff7d0b0f6a8fa58fdc86cb2539c71a83e467b023fc,Risk Analysis for Road Tunnels PIARC,deterministic_existing,,deterministic_candidate,PIARC,deterministic_existing,,deterministic_candidate,2015,deterministic_existing,high,deterministic_candidate,en,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,A,existing_verified,high,verified_existing,risk,existing_verified,high,verified_existing
DOC000171,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part2_2.ppt,Turcja_16-19_03_2015_part2_2.ppt,.ppt,2c519a6334175b397eb6f6469692faf898be78d2aec5c3449576cf84b88ddd5d,Turcja_16-19_03_2015_part2_2,deterministic_existing,,deterministic_candidate,PIARC,deterministic_existing,,deterministic_candidate,2015,existing_verified,high,verified_existing,en,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,accident|cost|regulation|risk|safety,deterministic_existing,high,deterministic_candidate
DOC000172,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part3.ppt,Turcja_16-19_03_2015_part3.ppt,.ppt,099561279b8b8ee35d2341c8b45f5a1f8c5e4a5fe3bd846ea00218e0b6cfd2a0,Turcja_16-19_03_2015_part3,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2015,existing_verified,high,verified_existing,en,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,accident|cost|drainage|risk|traffic|ventilation,deterministic_existing,high,deterministic_candidate
DOC000173,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Turcja_16-19_03_2015_part4.ppt,Turcja_16-19_03_2015_part4.ppt,.ppt,37bfcaa3e403d68f85d12a6176b384c745f9d869ffa659614a55cde1ee83609b,Turcja_16-19_03_2015_part4,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2015,existing_verified,high,verified_existing,en,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,operations|regulation|risk|safety|standards|traffic|ventilation,deterministic_existing,high,deterministic_candidate
DOC000174,TAIEX Karayolu Tünellerinin Sınıflandırılması Eğitimi 16-19 Mart 2015/Updated_Survey_Road_Tunnel_Regulations_August_2011_1.pdf,Updated_Survey_Road_Tunnel_Regulations_August_2011_1.pdf,.pdf,6c05ea8291c455e3f607679c63ec52f069202b7b2ab45031fd5adf6b06be93fa,Updated_Survey_Road_Tunnel_Regulations_August_2011_1,deterministic_existing,,deterministic_candidate,PIARC,deterministic_existing,,deterministic_candidate,2011,existing_verified,high,verified_existing,en,deterministic_existing,high,deterministic_candidate,regulation,existing_verified,high,verified_existing,A,existing_verified,high,verified_existing,regulation,existing_verified,high,verified_existing
DOC000175,Tünel Dergisi/E-dergi-Tünel Dergisi 46_1.pdf,E-dergi-Tünel Dergisi 46_1.pdf,.pdf,f2f1c1bde126829d366a5b059941944e3e26a568d085b6b6a16a5ebbfeb4a022,E-dergi-Tünel Dergisi 46_1,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2002,deterministic_existing,medium,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,high,unresolved_nonblocking,contracts|excavation|final_lining|fire_safety|geology|safety|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000176,Tünel Dergisi/E-Dergi_Tünel 45_r.pdf,E-Dergi_Tünel 45_r.pdf,.pdf,91771bfc0bb400062986b68fd2aa49954ba54a4fbd5c878d670afbd97a78aa0c,E-Dergi_Tünel 45_r,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,human_review_pending,high,human_review_required,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,high,unresolved_nonblocking,accident|contracts|excavation|geology|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000177,Tünel Dergisi/E-dergi_Tünel-35.pdf,E-dergi_Tünel-35.pdf,.pdf,0f9a28ad41ab9c7c470e8d636ad563f20f04c89b5c7301281dcc78b27fdc0a7d,E-dergi_Tünel-35,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2002,deterministic_existing,medium,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,high,unresolved_nonblocking,contracts|excavation|fire_safety|forepoling|geology|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000193,Tünel Dergisi/Tunel Dergi Sayi 40.pdf,Tunel Dergi Sayi 40.pdf,.pdf,16e105dfc7ea0a648e4f624b4aa37b3f3605161b92c956c1a1e9edf4603453ab,Tunel Dergi Sayi 40,deterministic_existing,,deterministic_candidate,Tünelcilik Derneği,llm_grounded_auto_safe,high,auto_safe_candidate,2002,deterministic_existing,medium,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,project_document,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|excavation|fire_safety|geology|risk|safety|shotcrete|standards|tbm,deterministic_existing,high,deterministic_candidate
DOC000194,Tünel Dergisi/Tunel Dergisi 1.pdf,Tunel Dergisi 1.pdf,.pdf,bdacc1e58433a01fcf0eaa66568b3e4d77c24fd56c97f042b459b2c8c3f0baa2,Tunel Dergisi 1,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,human_review_pending,high,human_review_required,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,accident|excavation|tbm|ventilation,deterministic_existing,high,deterministic_candidate
DOC000195,Tünel Dergisi/Tunel Dergisi 2.pdf,Tunel Dergisi 2.pdf,.pdf,372509651cd66ef259aea51a09cef059d51042791e283bf28bed81e55b6af5a3,Tunel Dergisi 2,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2014,deterministic_existing,medium,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|excavation|operations|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000196,Tünel Dergisi/Tunel Dergisi 3.pdf,Tunel Dergisi 3.pdf,.pdf,c4b2a15c8a756f897c1dff75fed956899f83c55221516e1cad2a975c832e7199,Tunel Dergisi 3,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,human_review_pending,high,human_review_required,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,accident|contracts|excavation|fiber_reinforced_concrete|forepoling|geology|operations|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000197,Tünel Dergisi/Tunel Dergisi 4.pdf,Tunel Dergisi 4.pdf,.pdf,d0c476b291652a8936b5b0a1317b3ba882ff53d7e5296331599cc0811c69ab58,Tunel Dergisi 4,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,human_review_pending,high,human_review_required,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,accident|blasting|contracts|cost|excavation|fire_safety|forepoling|geology|natm|operations|rock_mechanics|tbm,deterministic_existing,high,deterministic_candidate
DOC000198,Tünel Dergisi/Tunel Dergisi 5.pdf,Tunel Dergisi 5.pdf,.pdf,49577e05781c8bbe2d7242bfcedabbad89cb896285c29273b3b1fc8e4f499ddd,Tunel Dergisi 5,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,human_review_pending,high,human_review_required,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,blasting|cost|drainage|excavation|fire_safety|geology|geotechnical_investigation|maintenance|monitoring|operations|safety|tbm|ventilation,deterministic_existing,high,deterministic_candidate
DOC000199,Tünel Dergisi/Tunel Dergisi 6.pdf,Tunel Dergisi 6.pdf,.pdf,686f2fed7a37fea40455e5a48dc24f8cfc7c735708afde494ac1e7eb9e464e89,Tunel Dergisi 6,deterministic_existing,,deterministic_candidate,,unresolved,low,rejected_suggestion,,human_review_pending,high,human_review_required,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,high,unresolved_nonblocking,contracts|excavation|gas|geology|natm|risk|standards|tbm,deterministic_existing,high,deterministic_candidate
DOC000200,Tünel Dergisi/tunel37.pdf,tunel37.pdf,.pdf,670dfbfd16421be5cb705fad078e0d9de989b6d4e178f8ce2f37ef25e895d1ed,tunel37,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,human_review_pending,high,human_review_required,tr,deterministic_existing,high,deterministic_candidate,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|excavation|fire_safety|forepoling|geology|natm|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000201,Tünel Dergisi/Tünel 42-E-dergi_2.pdf,Tünel 42-E-dergi_2.pdf,.pdf,695835658c70e223f85a912fd7cdc82f2310c56e743b9645f61d81a8759a2b0a,Tünel 42-E-dergi_2,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2002,deterministic_existing,medium,deterministic_candidate,tr,existing_verified,high,verified_existing,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,high,unresolved_nonblocking,contracts|cost|excavation|geology|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000202,Tünel Dergisi/Tünel 44_red.pdf,Tünel 44_red.pdf,.pdf,1c6f0b26834d8cafc1cb226828293b6152b78b80b058b0e05427f922468f2238,Tünel 44_red,deterministic_existing,,deterministic_candidate,,unresolved,low,rejected_suggestion,,human_review_pending,high,human_review_required,tr,existing_verified,high,verified_existing,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|excavation|geology|karst|shotcrete|standards|tbm,deterministic_existing,high,deterministic_candidate
DOC000203,Tünel Dergisi/Tünel 51_red (1).pdf,Tünel 51_red (1).pdf,.pdf,3fa9eb8ff87a4f69938d3d0c5149a474e666b0b33caf48e4fd3882f20bf074be,Tünel 51_red (1),deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,unresolved,low,unresolved_nonblocking,tr,existing_verified,high,verified_existing,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|geology|inspection|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000204,Tünel Dergisi/TÜNEL SAYI-33.pdf,TÜNEL SAYI-33.pdf,.pdf,8ad9882f0d7ecc06121ef4bfd65613bc16a3e7dc7a5f456bf18708a5d2e134ed,TÜNEL SAYI-33,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2002,deterministic_existing,medium,deterministic_candidate,tr,existing_verified,high,verified_existing,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,high,unresolved_nonblocking,contracts|cost|geology|monitoring|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000205,Tünel Dergisi/TÜNEL-41.pdf,TÜNEL-41.pdf,.pdf,dddbe58466c36ba63b780a5d8a9540679825e90c8013bdad725c23f57f85d7dc,TÜNEL-41,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,human_review_pending,high,human_review_required,tr,existing_verified,high,verified_existing,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,high,unresolved_nonblocking,case_study|contracts|excavation|fire_safety|geology|monitoring|shotcrete|standards|tbm,deterministic_existing,high,deterministic_candidate
DOC000206,Tünel Dergisi/Tünel-47-e-dergisi_r.pdf,Tünel-47-e-dergisi_r.pdf,.pdf,fa208eb77bc6932673d16b6fc711a2e01413f0fd1b0e9ea635161e688e55c761,Tünel-47-e-dergisi_r,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,,human_review_pending,high,human_review_required,tr,existing_verified,high,verified_existing,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,contracts|excavation|geology|geotechnical_investigation|quality_control|safety|shotcrete|tbm|ventilation,deterministic_existing,high,deterministic_candidate
DOC000207,Tünel Dergisi/Tünel-e-dergi-43_red.pdf,Tünel-e-dergi-43_red.pdf,.pdf,c7d688e33e7dbd6fd3c0b1b91c11b011d90cd868b05c51353bafc3bf1b3aab65,Tünel-e-dergi-43_red,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2002,deterministic_existing,medium,deterministic_candidate,tr,existing_verified,high,verified_existing,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,high,unresolved_nonblocking,accident|contracts|excavation|geology|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000208,Tünel Dergisi/TÜNEL_SAYI-38.pdf,TÜNEL_SAYI-38.pdf,.pdf,bb2609f7183736147ea9f39930dc3e8af22afcf722a05f9866db5d404d7c163c,TÜNEL_SAYI-38,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2002,deterministic_existing,medium,deterministic_candidate,tr,existing_verified,high,verified_existing,magazine,deterministic_existing,medium,deterministic_candidate,,unresolved,high,unresolved_nonblocking,contracts|geology|shotcrete|tbm,deterministic_existing,high,deterministic_candidate
DOC000209,"Tünel Kazaları, Çökmeler ve Felaketler/Dünyada Tünel Felaketleri.docx",Dünyada Tünel Felaketleri.docx,.docx,991e7004905db22e011a30b0cdc12396b3baf31c89d416acbe097a289793529c,Dünyada Tünel Felaketleri,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2023,deterministic_existing,medium,deterministic_candidate,tr,existing_verified,high,verified_existing,,human_review_pending,high,human_review_required,D,deterministic_existing,high,deterministic_candidate,accident|collapse|fire_safety|inspection|regulation|risk|safety|ventilation,deterministic_existing,high,deterministic_candidate
DOC000210,"Tünel Kazaları, Çökmeler ve Felaketler/HAWKS NEST TUNNEL DISASTER.pdf",HAWKS NEST TUNNEL DISASTER.pdf,.pdf,2dcb6b5789d6b4ec49f44392305bcaa0cb4fc8d2fb23006c3b3af95e978d83d3,HAWKS NEST TUNNEL DISASTER,deterministic_existing,,deterministic_candidate,ASSP,llm_grounded_auto_safe,high,auto_safe_candidate,,human_review_pending,high,human_review_required,en,deterministic_existing,high,deterministic_candidate,,human_review_pending,high,human_review_required,C,llm_grounded_auto_safe,high,auto_safe_candidate,accident|collapse|contracts|operations|safety,deterministic_existing,high,deterministic_candidate
DOC000211,"Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kaynaklı Kazalar_Çökmeler.docx",Tünel Kaynaklı Kazalar_Çökmeler.docx,.docx,70692d73bb93cfb1d00ac0c29be2920e40cb7d86d9a82d40c5937851050e1c23,Tünel Kaynaklı Kazalar_Çökmeler,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,,unresolved,low,unresolved_nonblocking,tr,existing_verified,high,verified_existing,,unresolved,low,unresolved_nonblocking,,unresolved,low,unresolved_nonblocking,accident|collapse,existing_verified,high,verified_existing
DOC000212,"Tünel Kazaları, Çökmeler ve Felaketler/Tünel Kazaları.docx",Tünel Kazaları.docx,.docx,ad6f9855d77869ce08fa1e1a7a566019b7ea456ae7644bbc5599d77c73ddc084,Tünel Kazaları,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,,unresolved,low,unresolved_nonblocking,tr,existing_verified,high,verified_existing,,unresolved,low,rejected_suggestion,,unresolved,low,unresolved_nonblocking,accident,existing_verified,high,verified_existing
DOC000214,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.pptx,2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.pptx,.pptx,65d8bf62a92c8cf78307cc7dd3ff4ca78b5df5a459b29c247eaae665fc7f6b2c,2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON,deterministic_existing,,deterministic_candidate,,human_review_pending,high,human_review_required,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,C,deterministic_llm_agreement,high,auto_safe_candidate,shotcrete,existing_verified,high,verified_existing
DOC000215,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.pptx,3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.pptx,.pptx,b0a8ec72de9c063ee06938663c5e6fe3ab91d6c244cae9ccd36884ef26dac934,3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA,deterministic_existing,,deterministic_candidate,TSE,deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,C,deterministic_llm_agreement,high,auto_safe_candidate,steel_mesh|steel_rib,existing_verified,high,verified_existing
DOC000216,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/4-TÜNEL DESTEKLEMESİ-KAYA BULONU.pptx,4-TÜNEL DESTEKLEMESİ-KAYA BULONU.pptx,.pptx,fc1de548bd94a314e5e3d8f502ab8d084b52c6f8b800d602c6899ee5959b6fa7,4-TÜNEL DESTEKLEMESİ-KAYA BULONU,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,C,deterministic_llm_agreement,high,auto_safe_candidate,rock_bolt,existing_verified,high,verified_existing
DOC000217,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/5-TÜNEL DESTEKLEMESİ-SÜREN.pptx,5-TÜNEL DESTEKLEMESİ-SÜREN.pptx,.pptx,37f19ab3430f5595b86872e383a7a37f0007fd19349bd8c16c93bdedc84aed0c,5-TÜNEL DESTEKLEMESİ-SÜREN,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,C,deterministic_llm_agreement,high,auto_safe_candidate,forepoling,existing_verified,high,verified_existing
DOC000218,"TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx","6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx",.pptx,d48a443a135b1161e00ebc181a5012c8151360ffca3c9a84b4bc0462c11b3607,"6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU",deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,C,deterministic_llm_agreement,high,auto_safe_candidate,drainage|final_lining,existing_verified,high,verified_existing
DOC000219,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/7-TÜNEL TARİF-ANALİZ-YBF.pptx,7-TÜNEL TARİF-ANALİZ-YBF.pptx,.pptx,804ea857fe56576c1ad579e45eb7c83e8ccc3da69f2e8db6580ed11beab05bcb,"Tünel Mühendisi Yetiştirme Kursu    TÜNEL İŞLERİNDE TARİF – ANALİZ – YBF   24~28.02.2020, Ankara Suhan Mutlu Yol Yapım Şefi",deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,existing_verified,high,verified_existing,tr,existing_verified,high,verified_existing,training_material,existing_verified,high,verified_existing,C,existing_verified,high,verified_existing,contracts|excavation|final_lining|forepoling|geology|maintenance|monitoring|payment|portal|shotcrete|steel_rib|unit_price,deterministic_existing,high,deterministic_candidate
DOC000220,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/8-TÜNELLERDE SU VE GAZ SORUNLARI.pptx,8-TÜNELLERDE SU VE GAZ SORUNLARI.pptx,.pptx,9edbc28eb7644c0de5ff8de34566400e3f024aeefe2988953e2095e052f8891e,TÜNELLERDE SU,deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,,unresolved,low,unresolved_nonblocking,gas|geology|ventilation|water,deterministic_existing,high,deterministic_candidate
DOC000221,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/9-Tünel Destek Sistemleri (Örnekler).pptx,9-Tünel Destek Sistemleri (Örnekler).pptx,.pptx,55e5b81f8bc0ce8894b14d921e2f1aeca7116edac71c0785b615bb9b7d38e18d,9-Tünel Destek Sistemleri (Örnekler),deterministic_existing,,deterministic_candidate,,unresolved,low,unresolved_nonblocking,2020,deterministic_existing,high,deterministic_candidate,tr,deterministic_existing,high,deterministic_candidate,training_material,deterministic_existing,medium,deterministic_candidate,C,deterministic_llm_agreement,high,auto_safe_candidate,support_systems,existing_verified,high,verified_existing
DOC000222,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Ayna haritamaları ve değerlendirmeler son.pptx,Ayna haritamaları ve değerlendirmeler son.pptx,.pptx,a1b66bcf747a3e184c1a15db3a6a9ed72a9f46f1dad49e0bacbdb6b5bf921bcc,Ayna haritamaları ve değerlendirmeler son,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2020,deterministic_existing,high,deterministic_candidate,tr,existing_verified,high,verified_existing,training_material,deterministic_existing,medium,deterministic_candidate,C,deterministic_llm_agreement,high,auto_safe_candidate,excavation|geology|geotechnical_investigation|natm|rock_mechanics|water,deterministic_existing,high,deterministic_candidate
DOC000223,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2018 KGM TÜNEL İCMALİ.xlsx,2018 KGM TÜNEL İCMALİ.xlsx,.xlsx,e5a3c44428f7d13e2a852cb5a2bfe38569bb3818d5143accbb20e01b18c03522,2018 KGM TÜNEL İCMALİ,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2018,existing_verified,high,verified_existing,tr,existing_verified,high,verified_existing,spreadsheet,existing_verified,high,verified_existing,A,existing_verified,high,verified_existing,tunnel_general,deterministic_existing,medium,deterministic_candidate
DOC000224,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2019 KGM TÜNEL İCMALİ.xlsx,2019 KGM TÜNEL İCMALİ.xlsx,.xlsx,296bae6c6d0e76f8481888c77f14109fbf685f1773f8fb3665f5e7b4627f25f8,2019 KGM TÜNEL İCMALİ,deterministic_existing,,deterministic_candidate,Karayolları Genel Müdürlüğü (KGM),deterministic_existing,,deterministic_candidate,2019,existing_verified,high,verified_existing,tr,existing_verified,high,verified_existing,spreadsheet,existing_verified,high,verified_existing,A,existing_verified,high,verified_existing,tunnel_general,deterministic_existing,medium,deterministic_candidate
