document_id,source_file,source_relative_path,source_extension,source_sha256,previous_converter,output_md,status,started_at,finished_at,duration_seconds,error_message,chunk_count,runtime_fingerprint
DOC000067,"6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx","Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)_Kullanılan Dokumanlar/6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx",.pptx,21c81a85613e82c6b1ebeafd9f847e087b0cdc032c8db3933fa8d9438a7f564c,python_pptx_fallback,"/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)_Kullanılan Dokumanlar/6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.md",success,2026-08-13T21:07:04+00:00,2026-08-13T21:07:09+00:00,5.192,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000218,"6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx","TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx",.pptx,d48a443a135b1161e00ebc181a5012c8151360ffca3c9a84b4bc0462c11b3607,python_pptx_fallback,"/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.md",success,2026-08-13T21:07:09+00:00,2026-08-13T21:07:13+00:00,4.668,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000128,Merih Ozgen.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/Merih Ozgen.pdf,.pdf,9185b233dc14dd7b02a5c1b798e475bb865f4ca6c8adf040ff5d0a79252a44a8,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/Merih Ozgen.md,success,2026-08-13T21:07:13+00:00,2026-08-13T21:08:29+00:00,75.822,,3,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000198,Tunel Dergisi 5.pdf,Tünel Dergisi/Tunel Dergisi 5.pdf,.pdf,49577e05781c8bbe2d7242bfcedabbad89cb896285c29273b3b1fc8e4f499ddd,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/Tunel Dergisi 5.md,success,2026-08-13T21:08:29+00:00,2026-08-13T21:11:03+00:00,153.79,,3,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000196,Tunel Dergisi 3.pdf,Tünel Dergisi/Tunel Dergisi 3.pdf,.pdf,c4b2a15c8a756f897c1dff75fed956899f83c55221516e1cad2a975c832e7199,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/Tunel Dergisi 3.md,success,2026-08-13T21:11:03+00:00,2026-08-13T21:12:56+00:00,112.831,,2,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000087,KGM_Teknik_Sartnamesi_2013.pdf,Mehmet/Literatur/KGM_Teknik_Sartnamesi_2013.pdf,.pdf,312befcda2ff316b72796d77bba3c92b68eb6300ac8717eb2953c034fb65afd4,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/KGM_Teknik_Sartnamesi_2013.md,success,2026-08-13T21:12:56+00:00,2026-08-13T21:19:14+00:00,378.273,,18,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000066,1-NATM-2020.pptx,Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)_Kullanılan Dokumanlar/1-NATM-2020.pptx,.pptx,33e54b02175c174a99a7739012e0a70101e516836394186566041b705643cce9,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)_Kullanılan Dokumanlar/1-NATM-2020.md,success,2026-08-13T21:19:14+00:00,2026-08-13T21:19:22+00:00,8.136,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000123,OeGG_Monitoring_Handbook.docx,Mehmet/Literatur/Wordler/YTMK/2015/OeGG_Monitoring_Handbook.docx,.docx,95f6781e96026a8a700972730aba59088c12ffbbe9becf83196c73c8404ad8b6,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/Wordler/YTMK/2015/OeGG_Monitoring_Handbook.md,success,2026-08-13T21:19:22+00:00,2026-08-13T21:19:48+00:00,25.739,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000206,Tünel-47-e-dergisi_r.pdf,Tünel Dergisi/Tünel-47-e-dergisi_r.pdf,.pdf,fa208eb77bc6932673d16b6fc711a2e01413f0fd1b0e9ea635161e688e55c761,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/Tünel-47-e-dergisi_r.md,success,2026-08-13T21:19:48+00:00,2026-08-13T21:21:37+00:00,108.581,,4,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000127,M.Kemal Akman.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/M.Kemal Akman.pdf,.pdf,752100774713db4bce1bba84ccbd571af14868359841be4afb343ab4b4e4328f,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/M.Kemal Akman.md,success,2026-08-13T21:21:37+00:00,2026-08-13T21:22:31+00:00,53.721,,2,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000303,Çelik Tel Donatılı Nihai Kaplama.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Çelik Tel Donatılı Nihai Kaplama.pptx,.pptx,a471cdf404ac49ee41a9476faeaa46bfde3e3d12cbc2ef9b336a2deecf875a48,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Çelik Tel Donatılı Nihai Kaplama.md,success,2026-08-13T21:22:31+00:00,2026-08-13T21:22:40+00:00,9.364,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000282,Çelik Tel Donatılı Nihai Kaplama.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Nihai Kaplama.pptx,.pptx,2516fb6319c342abb140f6dcba0f9501a4c62f1313b58666e46181c062c8dbbc,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Nihai Kaplama.md,success,2026-08-13T21:22:40+00:00,2026-08-13T21:22:49+00:00,9.501,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000117,09_TUG_Monitoring.docx,Mehmet/Literatur/Wordler/YTMK/2015/09_TUG_Monitoring.docx,.docx,1c5a56abfaae6e5248584ef5841f7768352868ee2b53bd114514189a4b8405a3,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/Wordler/YTMK/2015/09_TUG_Monitoring.md,success,2026-08-13T21:22:50+00:00,2026-08-13T21:23:09+00:00,19.177,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000262,T1 Tüneli KY.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1 Tüneli KY.pptx,.pptx,01e403164c0361f59ca716cbdc834029883212f24feab0c290022d9d089ea82d,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1 Tüneli KY.md,success,2026-08-13T21:23:09+00:00,2026-08-13T21:23:16+00:00,6.814,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000015,hif15005.pdf,Leyla Literatür/TunelMaliyet/hif15005.pdf,.pdf,b6a2b2e47753afe8699c10da551fe4afc311dcac8f4504a34c8e83d71fd157c8,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Leyla Literatür/TunelMaliyet/hif15005.md,success,2026-08-13T21:23:16+00:00,2026-08-13T21:25:22+00:00,126.786,,11,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000114,05_IGT-Design_of_tunnels_in_various_rock_conditions.docx,Mehmet/Literatur/Wordler/YTMK/2015/05_IGT-Design_of_tunnels_in_various_rock_conditions.docx,.docx,7fd4b4c8c846d5e6aae2acc8cecd0dc03273e7182ae53a6f4ebf8de4b5d346be,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/Wordler/YTMK/2015/05_IGT-Design_of_tunnels_in_various_rock_conditions.md,success,2026-08-13T21:25:22+00:00,2026-08-13T21:25:54+00:00,31.527,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000068,TBM(Tunnel Boring Machine).pptx,Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)_Kullanılan Dokumanlar/TBM(Tunnel Boring Machine).pptx,.pptx,5f811a624baec87de732a24e235f5f0887f21a17fc42320a7002c14235e319aa,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)_Kullanılan Dokumanlar/TBM(Tunnel Boring Machine).md,success,2026-08-13T21:25:54+00:00,2026-08-13T21:26:06+00:00,11.784,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000207,Tünel-e-dergi-43_red.pdf,Tünel Dergisi/Tünel-e-dergi-43_red.pdf,.pdf,c7d688e33e7dbd6fd3c0b1b91c11b011d90cd868b05c51353bafc3bf1b3aab65,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/Tünel-e-dergi-43_red.md,success,2026-08-13T21:26:06+00:00,2026-08-13T21:28:05+00:00,119.758,,4,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000201,Tünel 42-E-dergi_2.pdf,Tünel Dergisi/Tünel 42-E-dergi_2.pdf,.pdf,695835658c70e223f85a912fd7cdc82f2310c56e743b9645f61d81a8759a2b0a,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/Tünel 42-E-dergi_2.md,success,2026-08-13T21:28:06+00:00,2026-08-13T21:30:27+00:00,141.591,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000176,E-Dergi_Tünel 45_r.pdf,Tünel Dergisi/E-Dergi_Tünel 45_r.pdf,.pdf,91771bfc0bb400062986b68fd2aa49954ba54a4fbd5c878d670afbd97a78aa0c,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/E-Dergi_Tünel 45_r.md,success,2026-08-13T21:30:27+00:00,2026-08-13T21:32:46+00:00,138.606,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000175,E-dergi-Tünel Dergisi 46_1.pdf,Tünel Dergisi/E-dergi-Tünel Dergisi 46_1.pdf,.pdf,f2f1c1bde126829d366a5b059941944e3e26a568d085b6b6a16a5ebbfeb4a022,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/E-dergi-Tünel Dergisi 46_1.md,success,2026-08-13T21:32:53+00:00,2026-08-13T21:35:09+00:00,135.809,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000110,01_TUG_NATM.docx,Mehmet/Literatur/Wordler/YTMK/2015/01_TUG_NATM.docx,.docx,521709d743a3d0399b5025fc7cc9eb9bc383852908cc125951b52d56a9c53a6d,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/Wordler/YTMK/2015/01_TUG_NATM.md,success,2026-08-13T21:35:09+00:00,2026-08-13T21:35:31+00:00,22.098,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000113,04_TUG_Risk_oriented_design.docx,Mehmet/Literatur/Wordler/YTMK/2015/04_TUG_Risk_oriented_design.docx,.docx,3f316c2ed7f26aedcf68027feac77514ab52a7eb7af7b0ab1f2fb2fc1674174e,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/Wordler/YTMK/2015/04_TUG_Risk_oriented_design.md,success,2026-08-13T21:35:31+00:00,2026-08-13T21:35:52+00:00,21.107,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000294,TÜNEL ÖLÇÜM PLANLAMASI VE TASARIMA YÖNELİK DEĞERLENDİRMELER.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/TÜNEL ÖLÇÜM PLANLAMASI VE TASARIMA YÖNELİK DEĞERLENDİRMELER.pptx,.pptx,3c433764639cd9f22e012f4842b525bc85043d6580be268943cc288c557fd1ed,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/TÜNEL ÖLÇÜM PLANLAMASI VE TASARIMA YÖNELİK DEĞERLENDİRMELER.md,success,2026-08-13T21:35:52+00:00,2026-08-13T21:35:57+00:00,4.726,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000217,5-TÜNEL DESTEKLEMESİ-SÜREN.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/5-TÜNEL DESTEKLEMESİ-SÜREN.pptx,.pptx,37f19ab3430f5595b86872e383a7a37f0007fd19349bd8c16c93bdedc84aed0c,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/5-TÜNEL DESTEKLEMESİ-SÜREN.md,success,2026-08-13T21:35:57+00:00,2026-08-13T21:36:03+00:00,5.991,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000214,2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.pptx,.pptx,65d8bf62a92c8cf78307cc7dd3ff4ca78b5df5a459b29c247eaae665fc7f6b2c,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/2-TÜNEL DESTEKLEMESİ-PÜSKÜRTME BETON.md,success,2026-08-13T21:36:03+00:00,2026-08-13T21:36:09+00:00,6.476,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000215,3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.pptx,.pptx,b0a8ec72de9c063ee06938663c5e6fe3ab91d6c244cae9ccd36884ef26dac934,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.md,success,2026-08-13T21:36:09+00:00,2026-08-13T21:36:16+00:00,6.463,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000193,Tunel Dergi Sayi 40.pdf,Tünel Dergisi/Tunel Dergi Sayi 40.pdf,.pdf,16e105dfc7ea0a648e4f624b4aa37b3f3605161b92c956c1a1e9edf4603453ab,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/Tunel Dergi Sayi 40.md,success,2026-08-13T21:36:16+00:00,2026-08-13T21:38:39+00:00,142.93,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000116,07_TUG_support_weak_ground.docx,Mehmet/Literatur/Wordler/YTMK/2015/07_TUG_support_weak_ground.docx,.docx,2dd377aa1c5526954a690c229aaa0177e901e982aab492d81263dce00e55ce56,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/Wordler/YTMK/2015/07_TUG_support_weak_ground.md,success,2026-08-13T21:38:50+00:00,2026-08-13T21:39:11+00:00,20.929,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000075,Tünel Eğitim Kitabı 8 EYLÜL 2016.docx,Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/Word Dosyaları/Tünel Eğitim Kitabı 8 EYLÜL 2016.docx,.docx,1fb6b71a35f819248daf881974423edfaa28cfc580283528ee1be885a439fd2e,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/Word Dosyaları/Tünel Eğitim Kitabı 8 EYLÜL 2016.md,success,2026-08-13T21:39:11+00:00,2026-08-13T21:41:35+00:00,143.533,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000216,4-TÜNEL DESTEKLEMESİ-KAYA BULONU.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/4-TÜNEL DESTEKLEMESİ-KAYA BULONU.pptx,.pptx,fc1de548bd94a314e5e3d8f502ab8d084b52c6f8b800d602c6899ee5959b6fa7,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/4-TÜNEL DESTEKLEMESİ-KAYA BULONU.md,success,2026-08-13T21:41:35+00:00,2026-08-13T21:41:45+00:00,9.754,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000047,tunnel_manual_FHWA.pdf,Literatür ve Araştırmalar/tunnel_manual_FHWA.pdf,.pdf,153e9e2a4af4519f1e27a0440e0b3b06b3433db721cb527217f3a14f050abbdd,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Literatür ve Araştırmalar/tunnel_manual_FHWA.md,success,2026-08-13T21:41:45+00:00,2026-08-13T21:48:37+00:00,412.517,,29,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000260,OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,.pptx,eba6f7659063a3e0897bbd9762db5b5bfdccdfdb5a4ef6c58f0af07675131f7c,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.md,success,2026-08-13T21:48:37+00:00,2026-08-13T21:48:51+00:00,13.534,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000203,Tünel 51_red (1).pdf,Tünel Dergisi/Tünel 51_red (1).pdf,.pdf,3fa9eb8ff87a4f69938d3d0c5149a474e666b0b33caf48e4fd3882f20bf074be,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/Tünel 51_red (1).md,success,2026-08-13T21:48:51+00:00,2026-08-13T21:50:26+00:00,95.755,,4,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000289,PORTAL TASARIMI.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/PORTAL TASARIMI.pptx,.pptx,56d4a921cf2c6a1daf096e8ed36ef4e4738d960ff366c1b218edbe6b1c432e49,python_pptx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/PORTAL TASARIMI.md,success,2026-08-13T21:50:33+00:00,2026-08-13T21:50:46+00:00,12.747,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000132,Prof Mahir Vardar.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/Prof Mahir Vardar.pdf,.pdf,c736114ad7d9ac29557c038d3125645cc50104cd1bb39ff873388c1f65c5ccbe,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/Prof Mahir Vardar.md,success,2026-08-13T21:50:46+00:00,2026-08-13T21:51:53+00:00,67.078,,4,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000076,Tuneller Bolum2_9_7_2025.docx,Mehmet/Kitap 2.Bolum/Tuneller Bolum2_9_7_2025.docx,.docx,b011796d9570a6e89619e5176adf7f8d004df3eb94e103b48b7894b0b6622d59,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Kitap 2.Bolum/Tuneller Bolum2_9_7_2025.md,success,2026-08-13T21:51:53+00:00,2026-08-13T21:52:09+00:00,15.225,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000208,TÜNEL_SAYI-38.pdf,Tünel Dergisi/TÜNEL_SAYI-38.pdf,.pdf,bb2609f7183736147ea9f39930dc3e8af22afcf722a05f9866db5d404d7c163c,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/TÜNEL_SAYI-38.md,success,2026-08-13T21:52:09+00:00,2026-08-13T21:53:56+00:00,107.502,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000177,E-dergi_Tünel-35.pdf,Tünel Dergisi/E-dergi_Tünel-35.pdf,.pdf,0f9a28ad41ab9c7c470e8d636ad563f20f04c89b5c7301281dcc78b27fdc0a7d,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/E-dergi_Tünel-35.md,success,2026-08-13T21:53:56+00:00,2026-08-13T21:56:07+00:00,130.753,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000202,Tünel 44_red.pdf,Tünel Dergisi/Tünel 44_red.pdf,.pdf,1c6f0b26834d8cafc1cb226828293b6152b78b80b058b0e05427f922468f2238,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/Tünel 44_red.md,success,2026-08-13T21:56:07+00:00,2026-08-13T21:57:46+00:00,99.252,,4,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000115,06_OBB_Koralm_HW.docx,Mehmet/Literatur/Wordler/YTMK/2015/06_OBB_Koralm_HW.docx,.docx,97708590548f2234ac69cfb394e550635427de10767b45e06c79914fce3f7ca4,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/Wordler/YTMK/2015/06_OBB_Koralm_HW.md,success,2026-08-13T21:57:46+00:00,2026-08-13T21:58:25+00:00,38.654,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000126,Dr Orhan Simsek.pdf,Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/Dr Orhan Simsek.pdf,.pdf,abc6dcf8e707da2f77f6aa3777630d823ed934fca48f67821114ed835ea64e63,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Literatur/YTMK Tunelcilik Semineri/2013/Dr Orhan Simsek.md,success,2026-08-13T21:58:25+00:00,2026-08-13T21:59:28+00:00,63.332,,3,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000205,TÜNEL-41.pdf,Tünel Dergisi/TÜNEL-41.pdf,.pdf,dddbe58466c36ba63b780a5d8a9540679825e90c8013bdad725c23f57f85d7dc,pypdf_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Tünel Dergisi/TÜNEL-41.md,success,2026-08-13T21:59:28+00:00,2026-08-13T22:01:33+00:00,125.179,,5,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
DOC000073,SinaKiziroglu.docx,Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/Word Dosyaları/SinaKiziroglu.docx,.docx,9fea1e259f10c9d371f0762816d9b80216f58e29841b79b2ca26aa9312ec177c,python_docx_fallback,/content/drive/MyDrive/tunnel/_TunnelBookAI/data/markdown_full_docling/Mehmet/Kitap 2.Bolum/Kullanılan Dokumanlar/Word Dosyaları/SinaKiziroglu.md,success,2026-08-13T22:01:33+00:00,2026-08-13T22:02:18+00:00,44.932,,1,2c5381de0d6609755d1d5f74b1d52961dd5490deeb99daf7ff2624914d5d93b8
