document_id,title,source_file,source_relative_path,source_extension,sha256,language,document_type,organization,year,authority_level,topics,duplicate_group,preferred_variant,conversion_engine,markdown_file
DOC000236,KTS_2013,KTS_2013.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KTS_2013.pdf,.pdf,ebfb51c1916ee9728820b2995555f2e0724a477708308cefa62d0d1124314112,,unknown,,2013,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\KTS_2013.md
DOC000237,Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz,Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.pdf,.pdf,64410adf1e8a8df309bddbebf80bc94fee9587a5458e4cad6620ad10749d4662,tr,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.md
DOC000238,Q_tipi_celik_hasir,Q_tipi_celik_hasir.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Q_tipi_celik_hasir.pdf,.pdf,b4f94b799877cc9a1caf16f554f3857d13f28a040b1c743fc79d1fec47924b22,,unknown,,,,,,True,pypdf_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Q_tipi_celik_hasir.md
DOC000239,ROCKBİT-3.5''9m-ANALİZ,ROCKBİT-3.5''9m-ANALİZ.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ROCKBİT-3.5''9m-ANALİZ.pdf,.pdf,07c7ec20474708b9db495ec7cb6ac067587cf421cfc6347555cdefd4ced57044,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\ROCKBİT-3.5''9m-ANALİZ.md
DOC000240,STANDART ÇELİK HASIRLAR-TS 4559-İMO,STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,.pdf,655b4197029d50bba83394e9704a2a9c6c254bb69eebf313266a8587804fa3ab,,unknown,,,,steel_mesh,,True,pypdf_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\STANDART ÇELİK HASIRLAR-TS 4559-İMO.md
DOC000241,Taban kemerli tip kesit,Taban kemerli tip kesit.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemerli tip kesit.pdf,.pdf,0739a505bb03a31d9a928a532246cec81bdbdc60aff7f67d1e44fd3cc5d1da76,,unknown,,,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Taban kemerli tip kesit.md
DOC000242,Taban kemersiz tip kesit,Taban kemersiz tip kesit.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemersiz tip kesit.pdf,.pdf,a369ef85c983f426012c2b61cddd67c99178d863bfa6eb3d6ea6889170ef8c12,,unknown,,,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Taban kemersiz tip kesit.md
DOC000243,Bölgenin Yazısı,Bölgenin Yazısı.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/Bölgenin Yazısı.pdf,.pdf,987e528093726754eeea3686e12e7302340a5a5287ee7c43b0d5fd732114ce07,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\22.10.2018\Bölgenin Yazısı.md
DOC000244,ErdemliSilifkeTasucu Yolu Tunel Takip Formlari,ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,.pdf,c53f1b9e55e8c861f3bb66821d0f2fb89e6b365a03f606f3bf9318290ae07b69,,unknown,,,,,,True,pypdf_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\22.10.2018\ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .md
DOC000245,K.Maras Tunel Takip Formlari,K.Maras Tunel Takip Formlari.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/K.Maras Tunel Takip Formlari.pdf,.pdf,1f14788427fc5b2740bae349ee9392629382a0ec965cbba42e2899d93ae6f0f0,,unknown,,,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\22.10.2018\K.Maras Tunel Takip Formlari.md
DOC000246,SilifkeMut Yolu Tunel Takip Formlari,SilifkeMut Yolu Tunel Takip Formlari.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/SilifkeMut Yolu Tunel Takip Formlari.pdf,.pdf,b1a2f43dbeb84ade978217cade5ddd4852edae8201ce6ba8d01f85da23efb0b3,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\22.10.2018\SilifkeMut Yolu Tunel Takip Formlari.md
DOC000247,94b5cfaa64b645c08b28d67ed06f8a23,94b5cfaa64b645c08b28d67ed06f8a23.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/94b5cfaa64b645c08b28d67ed06f8a23.pdf,.pdf,74d0077a4fd9e02884448772375780450e7ae70596acefbda116a63a3978c42a,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\94b5cfaa64b645c08b28d67ed06f8a23.md
DOC000248,K.MARAS KONT.SEF.TUNEL IMALATLARI,K.MARAS KONT.SEF.TUNEL IMALATLARI.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/K.MARAS KONT.SEF.TUNEL IMALATLARI.pdf,.pdf,7bd21d281ecd81e07fa9ddf5af7f59cbb0906c9a37b70ae367c07aaa7af9d6da,,unknown,,,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\K.MARAS KONT.SEF.TUNEL IMALATLARI.md
DOC000249,T2 Tuneli Cikis Sag Tup 26.11.2018,T2 Tuneli Cikis Sag Tup 26.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sag Tup 26.11.2018.pdf,.pdf,cd0443535d0e03781fae10153eb5402b7f22376c44b4287e88cf16f7416d92b0,,unknown,,2018,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T2 Tuneli Cikis Sag Tup 26.11.2018.md
DOC000250,T2 Tuneli Cikis Sol Tup 26.11.2018,T2 Tuneli Cikis Sol Tup 26.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sol Tup 26.11.2018.pdf,.pdf,7de44ee96dfee3d118f4cbff58926e3839530d1280e7539f8be6d0cec8b702f9,,unknown,,2018,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T2 Tuneli Cikis Sol Tup 26.11.2018.md
DOC000251,T2 Tuneli Giris Sol Tup 26.11.2018,T2 Tuneli Giris Sol Tup 26.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Giris Sol Tup 26.11.2018.pdf,.pdf,aac6e448d314f890336574b3ce19a7e39dad0525a5cc8af22dd57050c5c67af1,,unknown,,2018,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T2 Tuneli Giris Sol Tup 26.11.2018.md
DOC000252,T8 TUNELICIKIS Sag Tup 23.11.2018,T8 TUNELICIKIS Sag Tup 23.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sag Tup 23.11.2018.pdf,.pdf,a539413169500f79b8cdfbd3223d869e35fa3ef1b27efd2237baef1b1957aa47,,unknown,,2018,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T8 TUNELICIKIS Sag Tup 23.11.2018.md
DOC000253,T8 TUNELICIKIS Sol Tup 23.11.2018,T8 TUNELICIKIS Sol Tup 23.11.2018.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T8 TUNELICIKIS Sol Tup 23.11.2018.pdf,.pdf,5100bafa9b8728c0e62995c84d873ef6454f343df40fc80053dcb626d1f30df1,,unknown,,2018,,,,True,pypdfium2+rapidocr_torch,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\T8 TUNELICIKIS Sol Tup 23.11.2018.md
DOC000254,tunel takip son calisma T3 Tuneli,tunel takip son calisma T3 Tuneli.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/tunel takip son calisma T3 Tuneli.pdf,.pdf,8fa0e87115803d6b72d9cf1c1f0f160e01dc2a8d522daf296e68e200eee44528,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\24.12.2018\tunel takip son calisma T3 Tuneli.md
DOC000256,Tünel Takip Formu (2 sayfa),Tünel Takip Formu (2 sayfa).pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/Tünel Takip Formu (2 sayfa).pdf,.pdf,e64e1f91da36bc9d30b04639f8eb99a5fac074b20183f9beb9207706aeb2383c,tr,unknown,Karayolları Genel Müdürlüğü,,A,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TAKİP FORMU\Tünel Takip Formu (2 sayfa).md
DOC000258,TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ,TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.pdf,.pdf,1bcc970096995bf6fb2f4e7bde4027ad60b08bec0549a5c93259070e1930d23b,tr,unknown,,,,,,True,pypdf_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\TÜNEL İÇİ EKİPMAN BOŞLUKLARI NİŞ BİLGİLERİ.md
DOC000259,Genel Sunum,Genel Sunum.ppt,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/Genel Sunum.ppt,.ppt,6ec633413efc464ce2415d6c94c43aeafed92b29acdaa054270449f9f07c93a5,,presentation,,,C,,,True,libreoffice+python_pptx_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\Genel Sunum.md
DOC000260,OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI,OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.pptx,.pptx,eba6f7659063a3e0897bbd9762db5b5bfdccdfdb5a4ef6c58f0af07675131f7c,tr,unknown,,,,portal,EXACT00046,True,python_pptx_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\OTOYOL TÜNELİ (4 ŞERİTLİ) PORTAL TASARIMI.md
DOC000261,T-1OA,T-1OA.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T-1OA.pptx,.pptx,392642f7733f2a4d8b5099cdad7f3e5387a8183c22988ae4733f327bb768055f,,unknown,,,,,EXACT00047,True,python_pptx_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\T-1OA.md
DOC000262,T1 Tüneli KY,T1 Tüneli KY.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1 Tüneli KY.pptx,.pptx,01e403164c0361f59ca716cbdc834029883212f24feab0c290022d9d089ea82d,tr,unknown,,,,,EXACT00048,True,python_pptx_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\T1 Tüneli KY.md
DOC000263,T1JETGROUT,T1JETGROUT.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T1JETGROUT.pptx,.pptx,88730c77ad15671b96aeb63e9fd179190595853eebdcecd0bbab9c65f98fd11e,,unknown,,,,,EXACT00049,True,python_pptx_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\T1JETGROUT.md
DOC000264,T3 TÜNELİ ENJEKSİYON İPTALİ,T3 TÜNELİ ENJEKSİYON İPTALİ.pptm,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Tünelde Özel Çözümler/T3 TÜNELİ ENJEKSİYON İPTALİ.pptm,.pptm,8cd77050797aeb27474ab899ffc0581177f726b127e539c71452b46c78d9dd6e,tr,unknown,,,,,EXACT00050,True,python_pptx_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Tünelde Özel Çözümler\T3 TÜNELİ ENJEKSİYON İPTALİ.md
DOC000266,0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ,0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.docx,.docx,80d2d2c44b4c7dffc21f3228442bf14fd38b9686ad84309a669de4b5c8756f26,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\0- YAPIM İPLERİ İHALELERİ UYGULAMA YÖNETMELİĞİ.md
DOC000267,1- Yapım Standart Formlar,1- Yapım Standart Formlar.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/1- Yapım Standart Formlar.docx,.docx,eb374e284881c3f58cac6ef6ea9dcaff7bb9f9cae28cac90bee14e72aaa079f7,,unknown,,2011,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\1- Yapım Standart Formlar.md
DOC000268,2- Yapım Açık,2- Yapım Açık.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/2- Yapım Açık.docx,.docx,06fc2d37deaff224d5ffe522095d4bf1208463f928236f5e3c4323bc4c26f511,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\2- Yapım Açık.md
DOC000269,3- yapım belli istekliler ön yeterlik,3- yapım belli istekliler ön yeterlik.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/3- yapım belli istekliler ön yeterlik.docx,.docx,e69a8baa6d553a96a5ca075cecac066de36d052013cba0e0ec78f42ec361edf3,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\3- yapım belli istekliler ön yeterlik.md
DOC000270,4- Yapım belli istekliler tip idari,4- Yapım belli istekliler tip idari.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/4- Yapım belli istekliler tip idari.docx,.docx,5e3d753d7969cfd13187716201eff3a947b7b5917885378352105784f8130123,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\4- Yapım belli istekliler tip idari.md
DOC000271,5- Yapım Pazarlık bc,5- Yapım Pazarlık bc.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/5- Yapım Pazarlık bc.docx,.docx,5fd2b371a56fbdb0da2a9eaceef053e2921ce6d19a060fa70d5fcdfdfb5ed812,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\5- Yapım Pazarlık bc.md
DOC000272,6- yapım Pazarlık ade,6- yapım Pazarlık ade.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/6- yapım Pazarlık ade.docx,.docx,989fe4a283979a40e88327f07771339000c6d109087a84757179e6477222ce90,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\6- yapım Pazarlık ade.md
DOC000273,7- Yapım Sözleşme,7- Yapım Sözleşme.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/7- Yapım Sözleşme.docx,.docx,dbb4c155e9d46ab4fc3f24ce12a19384b150335b3e341a8e2a06e1d0d63de306,,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\7- Yapım Sözleşme.md
DOC000274,8- Yapım Genel Partname,8- Yapım Genel Partname.docx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis/8- Yapım Genel Partname.docx,.docx,d844b88241ad23e0112f7379aa7139f947ebebb2da499ff4cef01b61e57a9009,tr,conference_paper,,,C,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\yapim_isleri_ihaleleri_uygulama_yonetmeligi_degisiklikler_islenmis\8- Yapım Genel Partname.md
DOC000278,04.376-01A,04.376-01A.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01A.pdf,.pdf,38d96380fb66bb5e6b5e51f0b0576e5a39b5ec5e18093078f5e4903146402ab1,tr,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\FİBER DONATI RAYİÇLERİ\04.376-01A.md
DOC000279,04.376-01B,04.376-01B.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01B.pdf,.pdf,0f9fb625ee12d331f34a9071454350818992c375c2824641d11325171aecb184,tr,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\FİBER DONATI RAYİÇLERİ\04.376-01B.md
DOC000280,04.376-01C,04.376-01C.pdf,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/FİBER DONATI RAYİÇLERİ/04.376-01C.pdf,.pdf,29dc43677cbbd95c697d88b4bd6a9e57c6a1c8e27366c9c9b81eae37be00fb36,tr,unknown,,,,,,True,docling,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\FİBER DONATI RAYİÇLERİ\04.376-01C.md
DOC000281,Makro sentetik Fiber,Makro sentetik Fiber.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Makro sentetik Fiber.pptx,.pptx,0a256c5562db6c6bcb23763c5969f3b1c993a084ee8a4c87b426e3474939cf86,,unknown,,,,fiber_reinforcement,,True,python_pptx_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\Makro sentetik Fiber.md
DOC000282,Çelik Tel Donatılı Nihai Kaplama,Çelik Tel Donatılı Nihai Kaplama.pptx,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Çelik Tel+Sentetik Fiber/Çelik Tel Donatılı Nihai Kaplama.pptx,.pptx,2516fb6319c342abb140f6dcba0f9501a4c62f1313b58666e46181c062c8dbbc,,unknown,,,,final_lining,,True,python_pptx_fallback,C:\Users\bulsa\OneDrive\Desktop\tunnel\_TunnelBookAI\data\markdown\TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)\DOKÜMANLAR\Çelik Tel+Sentetik Fiber\Çelik Tel Donatılı Nihai Kaplama.md
